,articles
41,"Lisa Mazzone (born 25 January 1988) is a prominent Green Party politician in Switzerland. She was elected to the Swiss parliament (""Nationalrat"" / ""Cussegl naziunal"") on 18 October 2015, becoming Switzerland's youngest member of parliament in the process. Most of her political interventions to date have involved environmental issues.


== Provenance ==
Lisa Mazzone was born in Geneva, the largest city in the francophone western part of Switzerland. She grew up in nearby Versoix, where she attended school and where until 2011 Luigi Mazzone, her father, Sergio Mazzone, served as a city councillor, representing the ""Geneva Ecologist Party"" (""Parti écologiste de Genève""). He is also a retired installer of solar panels. Her mother died in 2013: she had worked as a psychiatrist. Three of Lisa Mazzone's four grand parents emigrated from Italy to work at the CERN (""European Organization for Nuclear Research"" / ""Organisation européenne pour la recherche nucléaire"") which occupies a large site straddling the Franco-Swiss frontier a short distance to the north of Geneva. Along with her Swiss passport she also carries an Italian passport. Her paternal grandmother, born Beatrice Gmur, who also worked at the CERN, came originally from St. Gallen, a politically conservative canton in eastern Switzerland.


== Parliaments ==
In 2006, aged 18, Mazzone took part in the establishment of the Youth Parliament (""parlement des jeunes"") at Versoix. She became a member of the national committee of the Swiss Federation of Youth Parliament in 2007/08. She joined the Green Party in 2008. She served as president of the Geneva party between March 2014 and March 2016. She then became Party Vice-President for the Suisse Romande region in succession to Robert Cramer on 16 April 2016.


== Bicycles and transport ==
Many of the slopes around the foreshore at the western end of Lake Geneva are reassuringly gentle: Lisa Mazzone became a passionate advocate for cycling when she was barely a teenager. She worked as a co-ordinator for the Geneva Pro-Vélo association between 2010 and 2014. In 2014 she stepped down from that job in order to become Project Manager with the association. Since April 2015 she has also been vice-president at the ""National Association for Transportation and the Environment"" (""Association transports et environnement""). She has subsequently become the association's president for the francophone region surrounding Geneva.


== Political representative ==
Mazzone sat as a municipal councillor (""Conseil communal"") in Le Grand-Saconnex - the multi-cultural central Geneva municipality which includes both the city airport and several major United Nations facilities within its boundaries - from 2011 till June 2013. 2013 was also  the year in which she graduated from the University of Geneva with a Bachelor en Lettres degree in Latin and French. As she later explained to an interviewer, that was when she decided to devote herself 100% to her favourite pastime, political and social (""associatif"") engagement.  Later that year, on 6 October 2013, she was elected to membership of the Grand Council of Geneva (""Grand Conseil de Genève"" / cantonal parliament) for the five-year term ending in 2018. The 2013 election had left the Green Party with just 10 of the 100 Grand Council seats. Within the Geneva parliament she was a member of the transport commission and of the energy commission, becoming chair of the latter in December 2014. In March 2014 she had become leader of the Green Party team.


== Stop bunkers ==
Because of the country's exceptionally precautionary cold war era building regulations, far more Swiss homes and offices feature their own underground nuclear bunkers than equivalent buildings elsewhere in Western Europe. In February 2015 Lisa Mazzone came to prominence as a leader in the Grand Council of a small group of deputies supporting the so-called ""stop bunkers"" movement.   The issue concerned the extent to which the city authorities, in defiance of building regulations stating that premises with a floor below ground level could not be used as living accommodation, had been using nuclear bunkers to accommodate asylum seekers. The ""stop bunkers"" protesters included (but were not restricted to) asylum seekers being accommodated underground who were complaining about lack of sunshine or ventilation, terrible and rotting food, the impossibility of sleeping under the 24-hour lighting and in the noisy conditions, and the indestrucability of the bed bugs.


== National parliament ==
Lisa Mazzone was elected to the Swiss parliament (""Conseil national"" / ""Consiglio Nazionale"") on 18 October 2015, becoming Switzerland's youngest member of parliament. She delivered her ten-minute maiden speech to the National Council on 30 November  2015, which was her first day in the parliament. Under the relevant cantonal legislation, election to the national parliament had meant resignation from the Grand Council of Geneva on 12 November 2015.   At the time of her election she told an interviewer:

""My orientation, based on my personal values, moves me towards considerations about free time and about sharing - as regards 'things', wealth and knowledge. It is time to move on from the strict focus on economic productivity which prevails  today  ...  the [political] left must launch its own initiatives, projects and referendums, and not spend its time on the defensive"".In October 2018 Mazzone announced that in the 2019 national elections she would stand not for re-election to the National Council (""Conseil national"" - lower house) but as a candidate for election to the Council of States (Switzerland) (""Conseil des États"" / ""Cussegl dals Stadi""), which is the upper house of the national parliament.   The relationship between the two chambers of the Swiss national parliament is roughly analogous to that between the German Bundesrat (upper house) and Bundestag (lower house).   In the elections for the ""Conseil des États"" she is hoping to win the seat made vacant by the recently announced retirement from the chamber of her party colleague Robert Cramer. The elections in question are scheduled for October 2019.


== Beyond parliament ==
Much of Lisa Mazzone's most visible political activity still takes place outside parliament. She chairs the organisation ""Regional Co-ordination for a Geneva city airport respectful of the environment and of the residents"" (""Coordination régionale pour un aéroport de Genève urbain, respectueux de l'environnement et de la population"" / CARPE) which in December 2016 tabled a cantonal ""people's initiative"", backed by 14,450 signatures, calling for ""democratic control in respect of Geneva airport"" (""Pour un pilotage démocratique de l'aéroport de Genève"").She is co-president, along with Priska Seiler Graf of the Social Democratic Party in Zürich, of the ""Environment and Health Coalition for responsible air transport"" (""Coalition environnement et santé pour un transport aérien responsable"" / CESAR) created in September 2016 by 20 like-minded Swiss associations and organisations. In March 2017 she became one of two co-presidents of the CIVIVA, a national organisation which makes arrangements for an extended period of alternative public service (""Service civil"" / ""Zivildienst"") to be performed by male citizens unwilling, for reasons of conscience, to undertake the normal terms of (otherwise compulsory) military service. Since May 2018 she has also served as president for the Swiss section of the Society for Threatened Peoples which emerged in 1970 from the Hamburg-based ""Aktion Biafra-Hilfe"" movement.


== Notes ==


== References =="
42,"Josephine Johanna ""Josi"" Meier (31 August 1926 in Dagmersellen – 4 November 2006 in Lucerne) was a Swiss politician and feminist. She was one of the first women in the Swiss parliament and had been called the ""Grand Old Lady"" of Swiss politics. She served as a member of the Christian Democratic People's Party of Switzerland. She was the first woman President of the Swiss Council of States.


== Early life ==
Meier was born in 1926 in Dagmersellen in the Canton of Lucerne. Her parents were Nicholas Meier, a hotel porter, and Josi Kumschick, a waitress and housewife. During her childhood, the family moved to the city of Lucerne. She attended the University of Geneva to study law and became a registered lawyer in 1952.


== Political career ==
From 1959 to 1971, Meier was a member of the secondary school board in Lucerne and was a strong supporter of women's suffrage. In 1971—the same year that Switzerland granted women the right to vote—Meier was voted into Lucerne's cantonal parliament and subsequently, as a member of the Christian Democratic People's Party of Switzerland, became one of the first 11 women elected to the Swiss lower house, the National Council. During her term in the National Council, she chaired the Commission for Foreign Affairs and was a delegate to the Council of Europe. She was elected to Switzerland's senate, the Council of States, in 1983, and became its first female president (speaker) in 1991. She held the post of president until 1992. Meier left the Council of States and retired from Swiss politics in 1995.


== Death and legacy ==
Meier died in Lucerne on 4 November 2006, a decade after being diagnosed with cancer. She continued practicing law until her death. Her political achievements earned her the nicknames of the ""Grand Old Lady"" of Swiss politics and the ""old warhorse of Lucerne"". She was awarded honorary doctorates from the University of Fribourg in 1991 and the University of Lucerne in 1994. As an advocate of women's participation in politics, she once declared that ""Frauen gehören ins Haus, ins Bundeshaus!"" (English: ""Women belong in the house ... in the House of Parliament!"").


== References ==


== Further reading ==
Biography of Josi J. Meier on the website of the Swiss Parliament."
43,"Ruth Metzler (born Arnold, 23 May 1964) is a Swiss politician who served as a Member of the Swiss Federal Council from 1999 to 2003. A member of the Christian Democratic People's Party (CVP/PDC), she headed the Federal Department of Justice and Police.


== Biography ==


=== Political career ===
Educated at the University of Fribourg, Metzler served as the cantonal executive in charge of finance in Appenzell Innerrhoden from 1996 to 1999.
She was elected to the Swiss Federal Council on 11 March 1999, as a member of the Christian Democratic People's Party. Metzler took office at the Federal Department of Justice and Police the following 1 May, succeeding Arnold Koller; she won 14 referendums during her time in office. On 1 January 2003, she assumed the vice presidency of the Swiss Confederation.
On 10 December 2003, she became the third Federal Councillor not to be reelected in the history of the Swiss Federal State. In the 2003 Federal Assembly election, her party lost many voters and the Swiss People's Party (SVP/UDC) became the largest party of Switzerland. The Swiss People's Party then requested another seat in the Federal Council. In the elections for the Federal Council on 10 December, the Federal Assembly did not reelect Metzler and elected Christoph Blocher instead, by 121 votes to 116 on the third round of voting. She challenged her CVP colleague Joseph Deiss for his seat, but lost by 138 to 96. Metzler kept her seat until the end of the year and Christoph Blocher succeeded her on 1 January 2004.


=== After politics ===
She published the memories of those years under the title ""Grissini & Alpenbitter"", 2004, ISBN 3-85882-388-0. She taught between February and July 2004 at the University of St. Gallen a class called ""Gestaltungsmöglichkeiten in der Politik"" which can be translated as ""scope for design in politics"". Since April 2005 she has been working for the Swiss pharmaceutical company Novartis.


== References ==


== External links ==

www.ruthmetzler.ch – personal website
Profile of Ruth Metzler with election results on the website of the Swiss Federal Council.
 Franz Xaver Bischof: Ruth Metzler in  German, French and Italian in the online Historical Dictionary of Switzerland, 2007-11-27."
44,"Mattea Julia Meyer (German pronunciation: [matˈteːa ˈmaɪ̯.ɐ]; born 9 November 1987) is a Swiss politician who currently serves as member of the National Council (Switzerland) for the Social Democratic Party since 2015. Concurrently she co-chairs the Social Democratic Party of Switzerland together with Cédric Wermuth. Previously, Meyer served on the Cantonal Council of Zürich from 2011 to 2015.


== Early life and education ==
Meyer was born 9 November 1987 in Basel, Switzerland to an agricultural engineer father and a kindergarten teacher mother. She was raised, together with her sister and brother, in Rothenfluh and Winterthur.
She studied history, geography and political science at the University of Zurich between 2007 and 2015. She obtained a MSc in Human and Economic Geography from the University of Zurich in 2015. During her studies, she stayed for one semester at the University of Aix-Marseille where she experienced protests by the professors and students of the University.


== Political career ==
From 2009 to 2013 she was Vice-President of the Young Socialists of Switzerland. From 2011 to 2015 she was a member of the Grand Council of the Canton of Zurich. In 2015 she was re-elected in her constituency with the best result of her party, but in April 2015, the cantonal party nominated her as a candidate for the 2015 National Council elections. Since the 30 November 2015, she represents the SP in the National Council of Switzerland and resigned as a cantonal councilor. In her first legislature in the National Council she was a member of the Finance Commission and the Immunity Commission of the National Council. In the parliamentary elections in 2019, Meyer was re-elected as a national councilor. In her second legislature she took a seat in the commission for health and social security (SGK) and remained in the immunity commission. In December 2019 Meyer announced that together with Cédric Wermuth, she would be a candidate for the presidency of the SP Switzerland. Succeeding Christian Levrat, they were elected on 17 October 2020.


=== Political positions ===
She is a left-wing politician and sees the SP much more defending so called left politics than the European Social Democratic sister parties of the SP. She promotes a welcoming approach towards the asylum seekers which she sees as a normal answer for a country which exports weapons to war zones. During the COVID-19 pandemic she demanded that the Federal and Cantonal (provincial) Governments  announce their measures in a coordinated manner. She defends the liberty of expression and assumed a godparenthood of the Belarusian political activist Anastasiya Mirontsava.


== Personal life ==
Mattea Meyer is the partner of fellow SP politician Patrick Kistler. The couple have two children, a daughter born in 2017 and in 2021.


== References =="
45,"Thérèse Meyer-Kaelin (born 17 May 1948, in Châtel-Saint-Denis) is a Swiss politician.  She is a member of the Swiss National Council and President of the National Council for 2005.
Christian-democratic member of the local Parliament of Estavayer-le-Lac from 1980 to 1982. Member of the Municipal council from 1982 to 1991. Mayor of Estavayer-le-Lac from 1991 to 1991. Member of the cantonal Parliament of Fribourg from 1996 to 1999. Became member of the National Council after Joseph Deiss' election to the Federal Council. Speaker from 8 March 2005 to 28 November 2005 after Jean-Philippe Maitre's retirement for health reasons. Paid official visits to Austria, Tunisia and Ireland. Attended the second summit of Speakers in New York in September 2005.
Member of the Committee for Health and Social Security since 1999 and then also of the Committee for Political Institutions from 2003 to date. From 1999 to 2003, member of the French Speaking Parliamentarians Assembly.
Meyer is married to Dr. Claude Meyer and mother of three.


== External links ==
Biography of Thérèse Meyer on the website of the Swiss Parliament. (French)
Personal website"
46,"Monika Rüegger (née Hurschler; born 25 March 1968) is a Swiss politician who has served on the National Council (Switzerland) for the Swiss People's Party since 2019.


== Career ==
Rüegger is the first woman to represent the constituency of Obwalden on the federal level. She previously served on the Cantonal Council of Obwalden from 2010 to 2020.


== References =="
47,"Simone de Montmollin (née Götz; born 20 July 1968) is a Swiss politician, businesswoman, and oenologist. She began her career in the medical field, working for the European Society of Cardiology before founding her own medical communications company, Götz & Cie Cardio Diffusion, in 1991. De Montmollin left the medical field to become an oenologist, and served as the director of the Swiss Union of Oenologists, worked as a communications specialist at Agroscope, and served as chairwoman for the 42nd World Congress of Vine and Wine in Geneva. In 2008 she was elected, as an Independent, to the Geneva Constituent Assembly. She later joined FDP.The Liberals and was elected to the Grand Council of Geneva, serving from 2013 to 2018. In her last year on the council, she was the president of the Committee for Environment, Agriculture, and Management. In 2019, de Montmollin was elected to the National Council, where she is a member of the Committee for Science, Education and Culture and the Delegation for Relations with the French Parliament.


== Early life and family ==
De Montmollin was born Simone Götz in Lausanne on 20 July 1968. Her father was from Neustadt an der Weinstraße in Germany and moved to Switzerland in the 1950s. De Montmollin's grandfather, a German soldier, was killed on the Eastern Front during World War II. Her mother, who is Swiss, is from Sigriswil. She is the youngest of four children and grew up in Mies. Her father died when she was twelve.


== Career ==


=== Medical field and oenology ===
De Montmollin started an apprenticeship at a pharmacy when she was 16 years old. She studied business management and management in the medical field in Lausanne. Upon completing her studies, she lived in England before finding employment with the European Society of Cardiology. In 1991, she founded a medical communication company called Götz & Cie Cardio Diffusion, which she managed until 1996. In 2001, she graduated with an oenology degree from the École d'ingénieurs de Changins. In 2003, she was appointed as chief of the editorial staff at Objectif, the Changins Alumni Journal. From 2003 to 2019, de Montmollin was the director of the Swiss Union of Oenologists and worked as a communications specialist at Agroscope from 2014 to 2017. In 2019, she was the chairwoman of the organizing committee for the 42nd World Congress of Vine and Wine in Geneva. As a freelance oenologist, de Montmollin works with private and public Swiss and international organizations on viniculture projects.


=== Politics ===
In 2008, de Montmollin was elected as an Independent to the Geneva Constituent Assembly, where she worked on introducing a constitutional article on agriculture.In 2013, she was elected as, a member of FDP.The Liberals, to the Grand Council of Geneva. She was a committee member for Environment, Agriculture, and Management, serving as the committee's president from 2017 to 2018. She also was a member of the Social Commission. De Montmollin was re-elected to the council again in 2018 with 21,682 votes.In 2019, de Montmollin was elected, receiving 32,402 votes, to the National Council. She was elected alongside Christian Lüscher. She is a member of the Committee for Science, Education and Culture and of the delegation for the relations with the French Parliament. She supported the abolition of the stamp duty tax, which is required by Swiss companies when they issue shares or bonds to increase equity.


== Personal life ==
She is married to Alexandre de Montmollin, an oenologist, and has two daughters. Her husband's family is part of the Swiss nobility originally from Auvernier in the Canton of Neuchâtel.


== References =="
48,"Tiana Angelina Moser  (born 6 April 1979) is an educator and politician of the Green Liberal Party (GLP). Since 2007 she is a member of the National Council and since 2011 she is the leader of the parties parliamentarian group. 


== Early life and education ==
Tiana Angelina Moser was born in Zürich, Switzerland and grew up in Weisslingen in the canton of Zürich. She then graduated from the gymnasium in Winterthur in 2000. Following she studied international law  and political and environmental sciences and the University of Zurich between 2000 and 2002. Between 2002 and 2003, she studied political sciences at the Pompeu Fabra University in Barcelona. After her return to University of Zurich, she was involved in several projects regarding environmental politics and economics during her studies, and after graduation,  kept working at the university.


== Political career ==
She joined the Green Liberal Party (GLP) in 2004 and in Federal Elections of 2007 she was elected into the National Council. In 2011 she was elected as the leader of the parliamentarian group.  She was in the Commission for Foreign Politics between 2007 and 2021 and was its president between 2019 and 2021. She was a candidate for the Council of State as a representative of the GLP for the canton of Zürich in 2019, but not elected. In October 2022 she was announced again as a candidate for the Council of State for the Federal Elections in 2023.


=== Political positions ===
She is known for her support of a healthy work-life balance and the protection of the environment. Regarding the Swiss neutrality, she supported a permission for the export of protective clothes for the civilian population. In national politics she is aware of the difficulties a party not taking part in a political alliance for the elections to the cantonal executives and suggested that after an evaluation it should be possible to take part in either an alliance in right or left-wing politics.Regarding the bilateral relations between Switzerland and the European Union, she was a firm supporter of the ongoing negotiations towards an Institutional Agreement.  After the Federal Council then announced the end of the negotiations in May 2021, she led a delegation of Swiss MPs to Brussels to evaluate the situation. In view of a re-admission of Switzerland to the EU programs Horizon Europe  and Erasmus+ she would support the doubling of the sum which Switzerland pays as a contribution to the European Union.


== Personal life ==
Since 2018, she is in a relationship with the National Councillor of the Social Democratic Party (SP) Matthias Aebischer. She is the mother of 3 children.


== References =="
49,"Hanna Muralt Müller (born 16 November 1947) is a Swiss politician, member of the Social Democratic Party of Switzerland. She held the office of Vice-Chancellor of Switzerland between 1991 and 2005, in charge of the Federal Council sector, which organizes and documents the council's activities.
Initially working as a school teacher, she obtained a degree in history at the University of Bern in 1976. In 1978, she worked as a scientific adviser to a parliamentary commission in the canton Bern, before joining the Federal administration in 1983. She first worked for the federal office of education and science, and joined the Chancellery in 1987, leading the Chancellor's general secretariat since February 1988.In 1991, she became the first woman to be elected to the role of Vice-Chancellor, an office she held until Summer 2005. In her role, she oversaw the creation of the Swiss cantonal and federal administrations' joint web portal www.ch.ch and led initiatives around electronic voting in Switzerland. In 1999, she was nominated by her party for the role of Federal Chancellor, but lost against Annemarie Huber-Hotz, herself to become the first female Federal Chancellor of Switzerland.At the end of her term, she continued working for the Federal administration on projects centered around e-Governance until her retirement in 2007.


== References =="
50,"Lucia-Maria Näfen-Zehnder, née Näfen (born 25 November 1962), is a Swiss ski mountaineer, long-distance runner and politician of the Christian Democratic People's Party of Switzerland Upper Valais (CVPO).
Näfen is married with three children, and lives in Brig-Glis, where she was elected into the municipal council in 2008.


== Selected results ==


=== Ski mountaineering ===
2009:
3rd, Zermatt-Rothorn run


==== Patrouille des Glaciers ====

2004: 5th, together with Nathalie Etzensperger and Brigitte Wolf
2008: 10th, together with Cornelia Ritler and Andrea Strohmeier


==== Trofeo Mezzalama ====

2009: 7th, together with Birgit Hosner and Annick Rey
2011: 8th, together with Marlen Knutti and Monika Ziegler


==== Pierra Menta ====

2011: 9th, together with Cécile Pasche
2012: 8th, together with Cécile Pasche


=== Running ===
2001:
3rd, Jeizibärg-Lauf, Gampel
2002:
1st (women II), Jeizibärg-Lauf, Gampel
2003:
1st (women II), Jeizibärg-Lauf, Gampel
2004:
1st (women II), Jeizibärg-Lauf, Gampel
2005:
1st (women II), Jeizibärg-Lauf, Gampel
1st (women II), Jeizibärg-Lauf & Dérupe Vercorin Trophy
2nd (F40), Matterhorn run
2006:
2nd (women 1), Jeizibärg-Lauf & Dérupe Vercorin Trophy
3rd (F40), Matterhorn run
3rd (women II), Jeizibärg-Lauf, Gampel
2007:
1st (women 1), Jeizibärg-Lauf, Gampel
2008:
2nd (F45), Matterhorn run
3rd (women 1), Jeizibärg-Lauf / Valais Mountain Running Championship, Gampel
4th (women 1), Dérupe Vercorin
2009:
3rd (women I), Jeizibärg-Lauf / Upper Valais Running Cup / Valais Mountain Running Cup, Gampel
2010:
2nd (women II), Hohsaas mountain run
3rd (F45), Matterhorn run
3rd (women I), Jeizibärg-Lauf / Mountain Running Cup, Gampel
2011:
2nd (women I), Jeizibärg-Lauf, Gampel


== External links ==
Lucia Näfen, skimountaineering.org


== References =="
51,"Margareta Kiener Nellen known as Margret Kiener Nellen (née Kiener; born 17 April 1953) is a Swiss attorney, translator and former Swiss politician. She served on the Swiss National Council between 2003 and 2019 for the Social Democratic Party of Switzerland (SP).


== Early life and education ==
Margareta Kiener was born on 17 April 1953 in Bern, Switzerland to Otto Kiener (1909-1978) and Ruth (née aus der Au) Kiener as the youngest of three children. Her father, a secondary school teacher, was the mayor of Bolligen and served on the Grand Council of Bern for the Swiss People's Party from 1962 to 1974. She grew-up in the Habstetten section of Bolligen.
Kiener initially attended the University of Geneva, Faculty of Translation and Interpreting and became a diplomaed translator (German, French, English and Italian). Subsequently, she studied commercial law at the University of St. Gallen and graduated in 1981 with a licentiate degree (equivalent to a master's degree).


== Professional career ==
In 1987, she was admitted to the bar in Geneva. Since then she was self-employed and had her own attorney and notary public practice in Bolligen. Since 1 June 2013, she is a partner in the private law practice Kiener & Nellen in Bern.
She has been president of the Bernese Union of Sports Associations (German Vereinigung der Berner Sportverbände) between 2011 and 2019 and is an advisory board member of Swiss Women's Football. Between 2004 and 2016, Kiener-Nellen, was on the board of trustees of Inselspital Bern as well as a board member of the Bernese Education Center for Health Care.


== Politics ==
Kiener-Nellen served on the National Council (Switzerland) between 1 December 2003 and 1 December 2019 for the Social Democratic Party of Switzerland (SP). Her political focus lied on taxation.She is among Switzerland's richest legislators with an estimated net worth of CHF 12 million (equivalent to $13m). Despite her pro-tax politics she made national headlines about her own tax optimization.


== Personal life ==
Since 1982, Kiener has been married to Alfred Nellen, who is also an attorney. They reside in Habstetten (Bolligen) and have two children.


== References =="
52,"Gisèle Ory (born 30 April 1956 in Biel/Bienne) is a politician from the Canton of Neuchâtel in Switzerland. She is a member of the Socialist Party.
Gisèle Ory graduated from the University of Lausanne (political sciences) in 1978. In 1996, she was elected to the Communal Council of Neuchâtel, the local Parliament. In 2001 she was elected to the National Council. From 2001 to 2002 she was Chairwoman of the Neuchâtel section of the SP, but had to leave because of her nomination as spokeswoman of the Federal Department of the Interior.
Gisèle Ory was elected to the Council of States in 2003 along with Socialist Jean Studer. After Studer's resignation in 2006, she was joined by Pierre Bonhôte (Social Democratic Party of Switzerland), who won a by-election against Philippe Bauer (Liberal Party of Switzerland).


== External links ==
Biography of Gisèle Ory on the website of the Swiss Parliament. (French)"
53,"Nadja Umbricht stylized Umbricht-Pieren (née Pieren; born 14 February 1980) is a Swiss businesswoman and politician. She currently serves as a member of the National Council (Switzerland) for the Swiss People's Party since 2011. Since 2010, she also served as vice president of the Swiss People's Party on the federal level resigning in 2016. Pieren previously served on the Grand Council of Bern from 2010 to 2011 and as member of the municipal council of Burgdorf.


== References =="
