,articles
39,"Ilse Aigner (born 7 December 1964) is a German politician and member of the Christian Social Union of Bavaria (CSU).
Aigner was born in Feldkirchen-Westerham, Bavaria, and entered Angela Merkel's grand coalition cabinet as Federal Minister of Food, Agriculture and Consumer Protection on 31 October 2008. She succeeded Horst Seehofer, who had become Minister President of Bavaria. She left her position on 30 September 2013 after being elected as a member of the Bavarian parliament.
From 2013, she served as Deputy Minister-President of Bavaria. In addition, she served as State Minister of Economic Affairs; and Media, Energy and Technology (2013–2018) and State Minister of Construction and Transport (2018). After Horst Seehofer resigned as Minister President in order to become Federal Minister of the Interior on 14 March 2018, Aigner became acting Minister President until the election of Markus Söder as Minister President. After the 2018 Bavarian State elections, she was elected as President of the Bavarian Landtag, succeeding longterm president Barbara Stamm who had lost her seat in the election.


== Education and professional background ==
Aigner completed a professional training as a telecommunications technician in 1985 and joined her parents’ electrical installation business.In 1990 she graduated from the technical academy with the degree of a State Certified Engineer and worked for several years for Eurocopter in the development of helicopter electric systems.Aigner was elected first in 1994 to the Bavarian State Parliament.


=== Member of the German Bundestag, 1998–2013 ===
From 1998 Aigner was a member of the German Bundestag, always winning an absolute majority of the votes in her electoral district.

From 2002 to 2005, she was a member of the Budget Committee, where she served as her parliamentary group’s rapporteur on the budgets of the Federal Ministry for Consumer Protection, Food and Agriculture (BMELV) and the aerospace technology portfolio of the Federal Ministry of Education and Research (BMBF). From 2005 to 2008, she served as her parliamentary group’s spokesperson for education and research policy.


=== Federal Minister for Consumer Protection, Food and Agriculture, 2008–2013 ===
Aigner was a little-known member of parliament with no previous ministerial experience when she took over as Federal Minister for Consumer Protection, Food and Agriculture in the cabinet of Chancellor Angela Merkel in 2008, replacing Horst Seehofer.During her time in office, Aigner steered through a 2011 dioxins scare that saw contaminated eggs and meat from Germany going to six neighbouring countries. In response, she imposed tough new safety standards for animal feed manufacturers, a move widely supported in the market to retain public confidence.She took a tough line against cultivation of genetically modified organisms (GMOs) in Germany but received praise from commodity traders when she supported imports of GMOs approved in the United States and South America to secure German supplies of soybeans for animal feed. Meanwhile, she repeatedly expressed concern that outside financial investment in agricultural commodity markets distorts prices, instead calling for more transparency in commodity markets and clear visibility of the difference between futures investment by industrial food buyers and financial investors.In 2009, Aigner caused a controversy when she called for requirements to publish the names and location of recipients of Common Agricultural Policy (CAP) subsidies to be “suspended” until the implications for data protection have been assessed. In response, the European Commissioner for Agriculture and Rural Development Mariann Fischer Boel threatened Germany with legal action.Aigner has been outspoken in her criticism of Facebook, which she has said needs to do to protect its users′ privacy.
In September 2011, she asked all federal ministers in Germany not to use Facebook for public relations and communication. In 2010, she criticized Google over plans to give property owners a four-week deadline to stop their buildings from showing up on the company's then newly launched Street View mapping service, demanding that all requests be considered instead.Amid the German debate on the country′s energy transition to an energy portfolio dominated by renewable energy, Aigner called in later 2012 for the partial nationalization of the country′s electrical grid in order to ensure that high-voltage power lines required to transport green energy from offshore windfarms and other sources to the industry-heavy regions of southern Germany are built.In 2012, Aigner announced she would leave her post to return to local politics in her home state of Bavaria following the 2013 national elections, prompting speculation that she was eyeing the post of Bavarian Minister-President Horst Seehofer. This seemed even more likely as she had been elected chairwoman of her party′s Upper Bavaria district association in 2011, the largest and most powerful CSU subdivision.


=== Deputy Minister-President of Bavaria, 2013–2018 ===
Following her return to Bavaria after the state′s 2013 elections, Aigner was named Minister-President Horst Seehofer′s deputy as well as Bavarian Minister for Economic Affairs, Media, Energy and Technology. As one of Bavaria′s representatives at the Bundesrat, she served on the Committee on Cultural Affairs; the Committee on Economic Affairs; and the Committee on the Environment, Nature Protection and Reactor Safety.
In the negotiations to form a grand coalition following the 2013 national elections, Aigner led the CDU/CSU delegation in the working group on economic affairs; her co-chair from the SPD was Hubertus Heil. On 17 December 2013, she became the first woman to ever chair a meeting of the Bavarian State Government.In the cabinet of Minister-President Markus Söder, Aigner briefly served as State Minister of Construction and Transport in 2018. On the Bundesrat, she became a member of the Committee on Transport and of the Committee on Urban Development, Housing and Regional Planning.


=== President of the Bavarian Landtag, 2018–present ===
On 5 November 2018, Aigner was elected with 198 of 205 votes as new President of the Bavarian Landtag. 
After the 2023 Bavarian state election she was re-elected with 164 of 200 votes.


== Other activities ==


=== Regulatory bodies ===
Bavarian Regulatory Authority for Commercial Broadcasting (BLM), Ex-Officio Chairwoman of the Supervisory Board (2013–2018)
Federal Network Agency for Electricity, Gas, Telecommunications, Posts and Railway, Ex-Officio Member of the Advisory Board (2013–2018)


=== Corporate boards ===
FilmFernsehFonds Bayern, Ex-Officio Chairwoman of the Supervisory Board (2013–2018)
LfA Förderbank Bayern, Ex-Officio Member of the Supervisory Board (2013–2018)
Messe München, Ex-Officio Chairwoman of the Supervisory Board (2013–2018)
Landwirtschaftliche Rentenbank, Ex-Officio Member of the Supervisory Board (2005–2013)
KfW, Ex-Officio Member of the Supervisory Board (2008–2013)


=== Non-profit organizations ===
Hanns Seidel Foundation, Member of the Board
Bayerischer Rundfunk (BR), Member of the Supervisory Board (since 2018)
Deutsches Museum, Member of the Board of Trustees (since 2004)
Ifo Institute for Economic Research, Member of the Board of Trustees
Helmholtz Association of German Research Centres, Ex-Officio Member of the Senate
Technical University of Munich (TUM), Member of the Board of Trustees
Bavarian Research Foundation, Ex-Officio Member of the Board of Trustees (2013–2018)
Max Planck Society, Ex-Officio Member of the Senate (2013–2018)
Munich International Film Festival, Ex-Officio Member of the Supervisory Board (2013–2018
Association of the German Army (FKH), Member of the Presidium (2002–2008)
German Energy Agency (DENA), Ex-Officio Member of the Supervisory Board (2005–2011)
Max Planck Institute for Astrophysics, Member of the Board of Trustees (2005–2008)
Max Planck Institute for Extraterrestrial Physics, Member of the Board of Trustees (2005–2008)
Wasserwacht of the Bavarian Red Cross, Chairwoman (2001–2009)


== Personal life ==
Aigner is a Roman Catholic. She is single and has no children.


== References ==


== Further reading ==
(in German) Ilse Aigner, Offener Brief an Zuckerberg, ""Privates muss privat bleiben"", Spiegel Online 2010, 5 April 2010.


== External links ==

Official Website (in German)
sustainable development|}"
40,"Hamide Akbayir (born 10 May 1959 in Frac, Tunceli Province, Turkey) is a German politician and member of the Left North Rhine-Westphalia, a state chapter of the Left Party of Germany.


== Life ==
Hamide Akbayir has lived in Germany since 1972 and completed her Fachabitur (a kind of Abitur that prepares students for Fachhochschule) in 1977. In 1980 she graduated as a Chemical Technician, and since then, she has worked for the Institute of Biochemistry at the University of Cologne.
She was a member of the Alliance 90/The Greens from 1993 until 1997, and in 1998 she joined the Party of Democratic Socialism (PDS). From 1998 until 2004 she belonged to the Foreigner Advisory Board of the city of Cologne. In 2007 she became a member of the state party governing body for the Left in North Rhine-Westphalia.
During the 2010 North Rhine-Westphalia election, she stood as a candidate of the Left in a local electoral district of Hagen, and as a result of the election, she entered the state parliament as part of the party list. Her political priorities concerned women's equality, environmental protection, and peace. In the 2012 election her party did not win any seats.
Hamide Akbayir is the chairperson of the Kurdish organization Yekkom in Germany.


== Works ==
(in German, with Monika Morres): ""Backgrounds of Immigration and Flight with examples from Kurdish Women"" (Hintergründe von Migration und Flucht am Beispiel der Kurd(inn)en). Published in: Immigration in a Globalizing World (Zuwanderung im Zeichen der Globalisierung), Ed. Christoph Butterwegge and Gudrun Hentges, 2000 (ISBN 3-8100-2603-4)


== External links ==
Hamide Akbayir Personal Homepage
Hamide Akbyir in the Landtag of North Rhine-Westphalia


== References =="
41,"Gökay Akbulut (born 16 November 1982) is a Turkish-German politician and social scientist. She is currently serving in the Bundestag (federal parliament) as a member of The Left Party from the German federal state of Baden-Württemberg.


== Early life, education and profession ==
Akbulut was born in Pinarbaşi, Turkey, into a family of Alevi Kurdish background.After graduating from high school in Hamburg, Akbulut studied political sciences, sociology and public law at the Ruprecht-Karls-Universität in Heidelberg from October 2003 until September 2008. She graduated with a Magister.
She completed an internship at the United Nations offices in New York in 2007 as well as an internship with the members of parliament Alexander Ullrich and Heike Hänsel in Berlin. While still studying at the University, Akbulut worked as a waitress and in a call-center to finance her studies. Later she worked as an educator in the field of education with underprivileged youth and refugees. From 2012 - 2016 she was an independent lecturer at the Mannheimer Abendakademie und Volkshochschule GmbH in Mannheim. From 2016 -2017 she worked as a speaker for migration and education at the political foundation Rosa-Luxemburg-Stiftung in Baden-Württemberg, Stuttgart.


== Political engagement ==
In her youth she attended many Kurdish manifestations and got to known the solidarity of the left-wing politicians. In 2006 she worked in an office of The Left Party.Since 2006 Akbulut is a member of The Left Party in Germany. Since 2012 she is also an active member of The Left Party Mannheim, where she served on the board of the local District association Kreisverband Mannheim. From May 2014 until June 2018, Akbulut represented the Left Party as a member of the municipal council of Mannheim (Mannheimer Gemeinderat) in the committees for education, integration and security. In 2016 she led the main election campaign as the appointed lead candidate during the local elections in the federal state of Baden-Wurttemberg. Akbulut is a member of the GEW Baden-Württemberg, the Rosa-Luxemburg Stiftung and Attac.  Moreover she is committed to the work with and for refugees and serves as a member on the board of the refugees project ""Mannheim sagt JA Flüchtlingshilfe"" (Mannheim says yes), the network of Kurdish Academics and  Cevi, the Kurdish Women's network. She was elected to the German Parliament in 2017.


== Member of Parliament ==
Akbulut ran for the first time in the 2017 federal elections on behalf of her local district association (Landesverband Mannheim) and was elected to the third place of the Landesverband Baden-Württemberg's candidate list. At the German Parliament she represents her local electoral district Mannheim and is one out of six members of parliament from the federal state of Baden-Württemberg for The Left Party. Akbulut is the spokeswoman for migration and integration on behalf of the Left faction. She is a full member of the Committee for Legal Affairs and Consumer Protection and a deputy member of the Committee for Internal Affairs. Akbulut is also a full member of the European Law Subcommittee. She represents the Left faction in the German-Turkish as well as in the German-Greek Parliamentary Group of the German Parliament. Due to years of active work in Kurdish associations and her support for the Kurdish Movement, Akbulut is well connected all over Europe. In 2017 the press reported that Akbulut was under observation of the Federal Office for the Protection of the Constitution because of her pro-Kurdish activism. She was accused of having been in contact with Kurdish organizations, who are allegedly associated with the Kurdistan Workers' Party (PKK). Akbulut is pressing charges against this observation, which supposedly started in 2007. She receives support for her legal resistance against this observation from her party The Left.


== Political views ==
During debates on the possible ratification of the Global Compact for Migration of Germany Akbulut was the leading voice in the support of the Compact's ratification by Germany, opposing the position of faction chairwoman Sahra Wagenknecht. Akbulut expressed criticism against Wagenknecht's controversial statements on the topics of migration and her engagement for her private campaign Aufstehen.She is critical of the current political order in Germany and would like to see broader democratic possibilities. She'd prefer the economy would have to adapt more to the democracy instead that the democracy adapts to according to the economy. She is an opponent of the Turkish Government of Recep Tayyip Erdoğan.


== References ==


== External links ==
Gökay Akbulut on Die Linke.de
Biographie at Deutschen Bundestag
Private Homepage"
42,"Dr. Lale Akgün (born 17 September 1953 in Istanbul, Turkey) is a German politician and member of the SPD. She served as an MP for Cologne II electoral district in the German Bundestag from 2002 to 2009.


== Life ==
Lale Akgün's Turkish family moved to Germany when she was 9. She studied psychology and medicine at Marburg, where she attained a doctorate in the former. Akgün then served in the Cologne city administration in juvenile welfare services/family consultation as the deputy agency chief. Since 1997, she has headed the LzA in North Rhine-Westphalia based in Solingen. Akgün is married with one daughter.


== External links ==
Personal website
Lale Akgün Bundestag profile"
43,"Reem Alabali-Radovan (German pronunciation: [ˈʁiːm alaˈbaːli ˈʁaːdoʋaːn]; born 1990) is a German politician who has been serving as a Member of the Bundestag for the Social Democratic Party (SPD) since 2021.
In addition to her parliamentary work, Alabali-Radovan also currently serves as Minister of State at the Chancellery and Federal Commissioner for Migration, Refugees, and Integration in Chancellor Olaf Scholz's cabinet since 2021. She is the first person of Iraqi descent in the Bundestag.


== Early life ==
Alabali-Radovan was born in Moscow in 1990. Her parents, Iraqi Assyrians who opposed the regime of Saddam Hussein, had moved to the Soviet Union in the 1980s to study engineering. Her grandfather, Muhammad Salih Alabali, was an Iraqi resistance leader who was killed by the Ba’ath regime. In 1996, the family sought, and received asylum in Germany, settling in Mecklenburg-Vorpommern. She completed her school education at the Gymnasium Fridericianum Schwerin. Alabali graduated with a bachelor's degree in political science from the Free University of Berlin and has started a master's degree program (distance learning) in Sustainable Development Cooperation at the Technical University of Kaiserslautern.


== Political career ==
In 2020, Alabali-Radovan was appointed Commissioner for integration of the Mecklenburg-Western Pomerania state government. At the 2021 German federal election she was elected in the constituency of Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I, defeating incumbent Dietrich Monstadt of the CDU.Within her parliamentary group, Alabali-Radovan belongs to the Parliamentary Left, a left-wing movement.On 8 December 2021, the Scholz cabinet appointed Alabali-Radovan as Federal Commissioner for Migration, Refugees and Integration with the rank of a Minister of State in the Federal Chancellery. Since 23 February 2022, she has additionally served as the Federal Government Commissioner for Anti-Racism.


== References ==


== External links ==
 Media related to Reem Alabali-Radovan at Wikimedia Commons"
44,"Ina Albowitz (born 26 August 1943) is a German politician of the Free Democratic Party (FDP) and former member of the German Bundestag.


== Life ==
From 1990 to 1998 Ina Albowitz was a member of the German Bundestag. From 1992 to 1998 she was Parliamentary Secretary of the FDP parliamentary group. On 6 June 2000 she rejoined the Bundestag as successor to the retired member of parliament Jürgen Möllemann.


== Literature ==
Herbst, Ludolf; Jahn, Bruno (2002). Vierhaus, Rudolf (ed.). Biographisches Handbuch der Mitglieder des Deutschen Bundestages. 1949–2002 [Biographical Handbook of the Members of the German Bundestag. 1949–2002] (in German). München: De Gruyter - De Gruyter Saur. p. 1715. ISBN 978-3-11-184511-1.


== References =="
45,"Katrin Albsteiger (née Poleschner, born 20 November 1983) is a German politician from the Christian Social Union of Bavaria.


== Education and early career ==
Albsteiger studied political science at the University of Augsburg and the University of Adelaide between 2003 and 2008.
Following her graduation, Albsteiger worked at the CSU headquarters in Munich from 2009 until 2010, before moving on to a corporate communications role at German energy company E.ON. Between 2011 and 2013, she worked as a spokesperson for the Stadtwerke Ulm/Neu-Ulm utility company (SWU).


== Political career ==
Between the 2013 and the 2017 federal elections, Albsteiger served as member of the German Bundestag representing Bavaria.In parliament, Albsteiger served on the Committee on European Affairs and on the Committee on Education, Research and Technology Assessment. She was her parliamentary group's rapporteur on youth unemployment and gender equality as well as on Greece, Cyprus and Austria.
In June 2017, Albsteiger voted against the introduction of same-sex marriage in Germany.Since 2021, Albsteiger has been serving as one of five deputy chairs of the CSU, under the leadership of chairman Markus Söder.Albsteiger was nominated by her party as delegate to the Federal Convention for the purpose of electing the President of Germany in 2022.


== Other activities ==
Federal Agency for Civic Education (BPB), Deputy Member of the Board of Trustees (2014-2017)
Institute for European Politics, Member of the Board of Trustees


== External links ==
Official website


== References =="
46,"Princess Alexandra of Hannover (née Princess Alexandra Sophie Cecilie Anna Maria Friederike Benigna Dorothea of Ysenburg and Büdingen; 23 October 1937 – 1 June 2015) was a German politician, philanthropist, and wife of Prince Welf Henry of Hanover. Hannover lastly served as a councilwoman representing the Niederrad district of Frankfurt on the Frankfurt City Council (German: Frankfurter Stadtverordnetenversammlung). She was a member of the Christian Democratic Union political party.


== Personal life ==
Alexandra Prinzessin von Hannover was born on 23 October 1937 in Frankfurt am Main and was the second eldest child and only daughter of Otto Friedrich III, Prince of Ysenburg und Büdingen zu Wächtersbach and his wife Felicitas Anna Eleonore Cecilie, Princess Reuss of Köstritz. She was the sister of Wolfgang-Ernst, Prince of Ysenburg and Büdingen.
Alexandra married Prince Welf Henry of Hanover, the fourth son of Ernest Augustus, Duke of Brunswick and his wife Princess Victoria Louise of Prussia, in a civil ceremony on 20 September 1960 at Büdingen, Hesse, and in a religious ceremony on the following day at the Marienkirche in Büdingen. The couple had no children.
She was the aunt of Queen Sofía of Spain and King Constantine II of Greece, and grandaunt of King Felipe VI of Spain. She died on 1 June 2015, aged 77, three days before the death of her sister-in-law Monika, Dowager Princess of Hanover.


== Professional life ==
Alexandra represented the Frankfurt district of Niederrad on the Frankfurt City Council since 1980. She lastly served as the Chairwoman of the Culture and Leisure Committee.


== Ancestry ==


== References ==


== External links ==
Christian Democratic Union (CDU) Profile on Alexandra Prinzessin von Hannover Archived 12 September 2011 at the Wayback Machine
Frankfurter Allgemeine Zeitung Article on Alexandra Prinzessin von Hannover"
47,"Agnes Alpers (born 29 June 1961) is a Diplom-qualified educator, politician with the Left, and former member of the Bundestag.


== Biography ==


=== Education and career ===
Starting in 1980, Alpers studied pedagogy at the Free University of Berlin, finishing her Diplom degree in 1986. Subsequently, she was active in child welfare. She is a founder of school groups and was the leader of the first Kids Samba Group in Bremen during Carnival. She is married with two children.
After a speech in the Bundestag on 28 June 2013, Alpers collapsed and had to be resuscitated on site. A stroke as a result of an aneurysm was diagnosed, and Alpers was placed into an artificial coma. By the end of July, she was taken out of her coma. In September, she was moved to a hospital in Bremen and is currently undergoing rehabilitation. She handed in her Bundestag mandate effective 2 March 2015 and was succeeded in office by Birgit Menz.


=== Politics ===
Agnes Alpers was a member of the ""Socialist Unity Party of West Berlin"", which was closely related to the Socialist Unity Party of Germany and the German Communist Party in West Berlin.
From October 2007, Alpers represented the Left in a Bremen ""Deputation"" (a kind of local parliamentary council) for Education in the Bremen Parliament.
In September 2009, she was elected to the Bundestag (or German Parliament) as part of the Bremen state party list. In parliament, she is a member of the Committee on Education, Research, and Technology. Despite her stroke, Alpers remained the lead candidate on the Bremen state party list and was reelected to the Bundestag in the federal election in 2013.


== Positions ==
Alpers supported a cross-party bill, brought to parliament by a group of over 50 representatives on 8 November 2012, which would limit circumcision for religious purposes for only those who have reached religious maturity (14 years).


== References ==


== External links ==
Website of Agnes Alpers
Bundestag website profile
Profile on the Parliamentary group for the Left's website Archived 2015-06-13 at the Wayback Machine
Profile on ""Representative Watch"""
48,"Irene Alt (born 5 October 1957) is a German politician for the Alliance 90 / The Greens and was minister for family affairs in the federal state of Rhineland-Palatinate from 2011 to 2016.


== Life and politics ==
Alt was born 1957 in the Saarlandian town of Völklingen and became member of the Greens in 1998.Alt was minister for family affairs from 2011 to 2016. Her successor was Anne Spiegel.


== References =="
49,"Renata Alt (born 27 August 1965) is a German chemical engineer and politician of the Free Democratic Party (FDP) who has been serving as a member of the Bundestag from the state of Baden-Württemberg since 2017.


== Early life and career ==
Renata (née Formánková) Alt was born in Skalica (western Slovakia). From 1993 until 1994, Alt worked as an economic attaché at the Consulate General of Slovakia in Munich. Since 1994, she has been operating her own consulting firm.


== Political career ==
Alt became a member of the German Bundestag in the 2017 federal elections, representing the German state of Baden-Württemberg. She has since been serving on the Committee on Foreign Affairs – where she is her parliamentary group's rapporteur on relations with Russia, Central and Eastern Europe, and the Balkans – and on its Sub-Committee for Civilian Crisis Prevention.
Since 2021, Alt has been serving as chairwoman of the Committee on Human Rights and Humanitarian Aid.In addition to her committee assignments, Alt has been serving as chairwoman of the German Parliamentary Friendship Group for relations with the Czech Republic, Slovakia and Hungary, and as deputy chairwoman of the Parliamentary Friendship Group for Relations with the States of South-Eastern Europe (Albania, Kosovo, North Macedonia, Montenegro and Serbia) since 2018. Since 2022, she has also been part of the German delegation to the Parliamentary Assembly of the Organization for Security and Co-operation in Europe.


== Other activities ==
Foundation ""Remembrance, Responsibility and Future"", Member of the Board of Trustees (since 2020)
Center for International Peace Operations (ZIF), Member of the Supervisory Board (since 2018)
Walther Rathenau Institute, Member of the Advisory Board


== Personal life ==
Alt is married to hair stylist Thomas Alt. The family lives in Kirchheim unter Teck.


== References =="
50,"Britta Altenkamp (born 16 September 1964) is a German politician from the Social Democratic Party of Germany. She is a member of the Landtag of North Rhine-Westphalia since 2000. From 1994 to 2000 she was a member of the Council of Essen City


== References =="
51,"Luise Amtsberg (née von Jackowski, born 17 October 1984) is a German politician of Alliance 90/The Greens who has been a member of the German Bundestag since the federal election in 2013. She contested the constituency of Kiel in 2013 and 2017.
In addition to her parliamentary work, Amtsberg has been serving as the Federal Government Commissioner for Human Rights Policy and Humanitarian Assistance in the government of Chancellor Olaf Scholz since 2022.


== Early life and education ==
Amtsberg grew up in the East Berlin district of Karlshorst. In 2004, she graduated from high school in Hemmoor, Lower Saxony.
From 2004 to 2013, Amtsberg studied Islamic Studies, Political Science and Theology at the Christian-Albrechts-University Kiel. During her studies, she served as AStA chairwoman from 2006. In 2013, she graduated with a master's thesis on feminism in Islam using the example of the Palestinian women's movement.


== Political career ==
From 2009 to 2012 Amtsberg was a member of the State Parliament of Schleswig-Holstein, where she served as her parliamentary group's spokesperson on refugees and Neo-Nazism. From 2012 to 2013, she served as chairwoman of the Kiel Greens.In the 2013 elections, Amtsberg was elected into the Bundestag for the Green Party in Schleswig-Holstein. In parliament, she has been a member of the Committee on Internal Affairs since 2014. In this capacity, she is also her parliamentary group's spokesperson on refugees. From 2014 until 2017, she also served on the Committee on Petitions. In 2017, she ran again on list position 1 and as a direct candidate in the constituency of Kiel 5 and was re-elected.
In addition to her committee assignments, Amtsberg has been part of the German delegation to the Parliamentary Assembly of the Council of Europe since 2014. She has served as deputy chairwoman of the German-Turkish Parliamentary Friendship Group (since 2018) and the Parliamentary Friendship Group for Relations with Arabic-Speaking States in the Middle East, which is in charge of maintaining inter-parliamentary relations with Bahrain, Iraq, Yemen, Jordan, Qatar, Kuwait, Lebanon, Oman, Saudi Arabia, Syria, United Arab Emirates, and the Palestinian territories (2013–2017). She is also a member of the German-Egyptian Parliamentary Friendship Group and the Parliamentary Friendship Group for Relations with the Maghreb States.
In December 2014, Amtsberg and Katrin Göring-Eckardt visited the Zaatari refugee camp in Jordan to learn more about the plight of Syrians fleeing the violence in the ongoing Syrian civil war that erupted in 2011.Under the umbrella of the German Parliaments' godparenthood program for human rights activists, Amtsberg has been raising awareness for the work of persecuted dissidents Narges Mohammadi of Iran, Günal Kurşun of Turkey, and Issa Amro of Palestine.
In the negotiations to form a so-called traffic light coalition of the Social Democratic Party (SPD), the Green Party and the Free Democrats (FDP) following the 2021 German elections, Amtsberg led her party's delegation in the working group on migration and integration; the co-chairs from the other parties were Boris Pistorius and Joachim Stamp.


== Other activities ==
German Federal Film Board (FFA), Member of the supervisory board (since 2022)
Federal Foundation for the Reappraisal of the SED Dictatorship, Alternate Member of the Board of Trustees
German-Arab Friendship Association (DAFG), Member of the Board
Action Reconciliation Service for Peace (ASF), Member
Pro Asyl, Member


== Personal life ==
Amtsberg is married. In 2016, she gave birth to a son. The family lives in Berlin.


== References ==


== External links ==
Official website"
52,"Kathrin Anders (born 3 May 1982 in Bad Vilbel) is a German politician (Alliance 90/The Greens) and since 2019 member of the Landtag of Hesse.


== Life ==
Anders trained as an educator and studied social pedagogy at the Frankfurt University of Applied Sciences. Since 2014, she has been a teacher at an elementary school. Anders is divorced and the mother of three children.


== Politics ==
Anders is a member of the Bad Vilbel City Council, and as a parliamentary group leader, for her party.
In the 2013 Hessian state election, she ran in the Wetterau I constituency, but was not elected to parliament with 10.3% of the primary vote.
In the 2018 Hessian state election, she did not run as a direct candidate, but entered the state parliament via her party's list.


== References ==


== External links ==
The Hessian State Parliament
Website von Kathrin Anders
Hessisches Statistisches Landesamt: Statistische Berichte. Die Landtagswahl in Hessen am 28. Oktober 2018. Vorläufige Ergebnisse, S. 20"
53,"Kerstin Andreae (born 21 October 1968) is a German politician of Alliance '90/The Greens who served as Member of the Bundestag from 2002 to 2019. Since leaving politics, she has been serving as managing director of the German Association of Energy and Water Industries (BDEW).


== Education ==
After graduating from high school in 1988, Andreae studied political science and economics at the University of Freiburg. In 1998 she worked as press secretary and campaign manager to Wilfried Telkämper, then a Member of the European Parliament.


== Political career ==
From 1999 to 2002, Andreae was a member of the city council in Freiburg im Breisgau.
In 2002, Andreae was first elected into the German Bundestag. Between 2005 and 2007, she served as the Green parliamentary groups’ coordinator in the Finance Committee. From March 2007 to March 2012 she was the groups’ spokesperson for economic affairs and coordinator in the Committee on Economic Affairs and Technology. In 2012, she succeeded Fritz Kuhn as the group's deputy chairperson, at the time led by co-chairs Renate Künast and Jürgen Trittin.
After the 2013 federal elections, Andreae — who is considered a centrist in her party — unsuccessfully tried to become the chairwoman of the Green's parliamentary group. Commentators regarded her loss against Katrin Göring-Eckardt as a sign that Green lawmakers rejected a chance to reach out to Angela Merkel’s CDU as a possible coalition partner. In 2019, she set up the group’s business advisory board, a gathering of around 50 corporate leaders from different sectors.In 2019, Andreae was appointed as managing director of the German Association of Energy and Water Industries (BDEW).


== Political positions ==


=== Economic policy ===
In late 2013, when the government announced its plan to significantly increase social expenditures for the current generation of pensioners, Andreae called this a ""flagrant pillaging of pension funds"" and a ""socially unjust"" burden on lower- and middle-income individuals.In 2014, Andreae criticised the government's approval of utility group RWE selling its oil and gas unit RWE Dea to investors led by Russia's second-richest man Mikhail Fridman.


=== Human rights ===
In August 2012, Andreae was one of 124 members of the Bundestag to sign a letter that was sent to the Russian ambassador to Germany, Vladimir Grinin, expressing concern over the trial against the three members of Pussy Riot. “Being held in detention for months and the threat of lengthy punishment are Draconian and disproportionate,” the lawmakers said in the letter. “In a secular and pluralist state, peaceful artistic acts -- even if they can be seen as provocative -- must not lead to the accusation of serious criminal acts that lead to lengthy prison terms.”


== Other activities ==


=== Government agencies ===
Federal Network Agency for Electricity, Gas, Telecommunications, Posts and Railway (BNetzA), Member of the Advisory Board
KfW, Member of the Board of Supervisory Directors (2015-2017)


=== Non-profit organizations ===
Agora Energiewende, Member of the Council (since 2019)
Baden-Badener Unternehmer-Gespräche (BBUG), Member of the Board of Trustees
Evangelical Church in Germany (EKD), Member of the Committee on the Social Order
European Academy for Women in Politics and Business, Member of the Board of Trustees
German Industry Initiative for Energy Efficiency (DENEFF), Member of the Parliamentary Advisory Board
Progressives Zentrum, Member of the Circle of Friends
Protestant University for Applied Sciences Freiburg, Member of the Advisory Board
Robert Bosch United World College, Member of the Board of Trustees
University of Freiburg, Member of the Advisory Board


== References ==


== External links ==
Official website (in German)
Bundestag biography (in German)
Green Party biography (in German)"
54,"Dagmar Andres (born 3 December 1969) is a German accountant and politician of the Social Democratic Party (SPD) who has been serving as a Member of the Bundestag since 2021, representing the Euskirchen – Rhein-Erft-Kreis II district. She previously worked as advisor on European affairs at NRW.Bank.


== Political career ==


=== Career in state politics ===
Andres joined the SPD in 1986. From 2012 until 2017, she was a member of the State Parliament of North Rhine-Westphalia, where she served on the Finance Committee, the Budget Committee and the Audit Committee.


=== Member of the German Parliament, 2021–present ===
In parliament, Andres has been serving on the Finance Committee and the Committee on European Affairs since 2021.In addition to her committee assignments, Andres has been part of the German delegation to the Parliamentary Assembly of the Organization for Security and Co-operation in Europe since 2022.


== References =="
55,"Gabriele Andretta (born 7 March 1961) is a German politician for the populist Social Democratic Party (SPD) and since 2017 President of the Landtag of Lower Saxony.


== Life and politics ==
Andretta was born in the Western German town of Murbach and studied social sciences and economics at the University of Göttingen.In 1985, Andretta entered the SPD and served in leading functions in the regional group of Hanover.
Since 1998 Andretta has been a member of the Landtag of Lower Saxony, the federal diet of Lower Saxony; she became President of the parliament in 2017.


== References =="
