,articles
52,"Roelofje Klazina (Carla) Dik-Faber (born 6 May 1971 in Voorburg) is a Dutch art historian and politician. As a member of the ChristianUnion (ChristenUnie) she has been a Member of Parliament since 20 September 2012. She was a member of the municipal council of Veenendaal from 2003 to 2010 and a member of the States-Provincial of Utrecht from 2007 to 2012.
Carla Dik-Faber studied art history at Utrecht University. She is married and a member of the Netherlands Reformed Churches.


== References ==
(in Dutch) Parlement.com biography"
53,"Sjoerdtje Willemien (Sjoera) Dikkers (born 14 July 1969 in Deventer) is a Dutch former politician and activist. As a member of the Labour Party (Partij van de Arbeid) she was an MP between 17 June 2010 and 23 March 2017. She focused on matters of development aid and commercial policy.
On 25 October 2016 Dikkers went on health leave and was temporarily replaced by Rien van der Velde, and from 14 December 2016 until 14 February 2017 by Emre Ünver.


== References ==


== External links ==
(in Dutch) House of Representatives biography"
54,"Lillian Isabella (Isabelle) Diks (Heerlen, 25 July 1965) is a Dutch GreenLeft politician. Between 1 September 2008 and 1 January 2009 she replaced Member of Parliament Mariko Peters as member of the House of Representatives. Peters was on maternity leave.
Diks attended a school specialized in arts between 1977 and 1983. She studied for a year at the Academy of Creative Art in Maastricht and continued to study at the Charles Montaigne Fashion Academy in Amsterdam between 1984 and 1986. Between 1987 and 1988, she worked as a stylist. After 1988, Diks worked as an independent designer of wedding dresses and evening gowns in Apeldoorn. In 2006, she left her business to move to Leeuwarden. Between 2002 and 2004, she studied cultural studies at the Open University (without graduating). From 2004, she studied International Relations at the University of Groningen, where she specialized in European cooperation, international law and European law. She has also owned and operated a bed and breakfast in Leeuwarden since 2006.Diks had been active within GreenLeft since 1994, first in the municipal council of Apeldoorn, where she served as chair of the local parliamentary party and as member of the board of the regional water board, and later as member of the States-Provincial in Gelderland, where she served as vice-chair (2003–2006). Between 2006 and 2008, she was a member of the national board of GreenLeft, where she served as international secretary. In 2006, she stood on the list for the general election on the tenth place. She was not elected.
In August 2008, it was announced that Diks would temporarily replace Mariko Peters as MP. Between 1 September 2008 and 1 January 2009 Peters would be on maternity leave. The Dutch House of Representatives has a special regulation that MPs on maternity leave may be replaced temporarily without giving up their seats. Formally, Matthieu Heemelaar was the candidate to succeed Peters as he was higher on the list, but he relinquished the honour to Diks since she, a specialist on international affairs and the international secretary of the party, had the expertise to replace Peters, the foreign affairs spokesperson of the GreenLeft. On 1 January 2008 she became an alderwoman in Leeuwarden. She served once more in the House of Representatives between 23 March 2017 and 1 May 2020. Since 22 April 2020 she has been alderwoman in Groningen.


== References ==
(in Dutch) Parlement.com biography


== External links ==
Profile of Diks on groenlinks.nl with CV and movie"
55,"Wilhelmina Ruurdina Dille (2 June 1965 – 8 August 2018), commonly known as Willie Dille, was a Dutch politician.


== Career and politics ==
Dille achieved a bachelor's degree in youth work and worked for 25 years with disabled people in healthcare. On 11 March 2010 she was elected on behalf of the far right Party for Freedom (Partij voor de Vrijheid) as in the city council of The Hague - one of the few cities where the party participated in the elections.
On 17 June 2010, Dille was elected as member of parliament in the House of Representatives (Tweede Kamer) and she resigned from the city council. As a member of parliament, she was part of the coalition supporting the First Rutte cabinet. During her tenure, she focused on matters of services for the disabled, youth, adoption and casualties of war. In the September 2012 parliamentary elections, she was too low on the list to be re-elected. In May 2012, she returned as a member of the city council of The Hague, where she would remain a member until her death - after being re-elected in 2018, when Henk Bres initially received more votes than the higher placed Dille.In February 2016, Dille shared a video on Facebook that suggested Islam was a bad influence and that the world would a be better place if Islam ceased to exist, resulting in criticism from other politicians, accusing her of hate propaganda.In February 2018, the municipality of The Hague started an investigation into Dille's residence, as council members are obligated to live in the respective municipality. The investigation ended without definitive conclusion, but the mayor announced that new checks would be executed.


== Allegations of abduction and rape ==
On 6 August 2018, Dille published a video on Facebook where she announced her departure from the city council and showed desperation, blaming the mayor (Pauline Krikke) for starting the investigation into her residence, and city council member Arnoud van Doorn (former Party for Freedom, and now representing an Islamic party), whom she blamed for triggering the investigation. She didn't feel that she and her family were safe. She also accused him of organizing a group of Muslims to abduct, rape and abuse her, in order to shut her up. Van Doorn did not want to respond at the time, but considered filing legal charges.The following day, a local TV station interviewed Dille, where she claimed that the video was an emotional impulse, and that she deleted the video because of her family. She confirmed the content of the video (but did not want to go into details), did repeat her accusations towards the mayor and indicated that she was repeatedly threatened by 'Moroccans'. Journalists were unable to verify her claims from either the video or the interview.


=== Suicide ===
On 8 August 2018, Dille died by suicide after apologizing to her loved ones on Facebook. She was 53, married and had four children, 1 adopted child, and provided a second home for approximately 12 disabled children .After her death, the police and mayor said they had been in touch with Dille about the accusations, but never filed charges since she did not provide any further information on which an investigation could have been initiated.


== References ==


== External links ==
(in Dutch) Parlement.com biography"
56,"Sarah Dobbe (born 5 April 1979) is a Dutch politician representing the Socialist Party who was elected to the House of Representatives in the 2023 Dutch general election. She replaced party leader Lilian Marijnissen who resigned.


== Electoral history ==


== Notes ==


== References =="
57,"Wendy van Eijk-Nagel (born 14 February 1973) is a Dutch politician from the People's Party for Freedom and Democracy who was elected to the Dutch Parliament in the 2023 Dutch general election. She was a member of the Provincial Council of Limburg from 29 March to 7 September 2023.In the House of Representatives, Van Eijk-Nagel is the VVD's spokesperson for taxes, sports, and war victims.


== Electoral history ==


== References ==


== See also ==
List of members of the House of Representatives of the Netherlands, 2023–present"
58,"Angeline Maria Catharina (Angelien) Eijsink (born 1 April 1960 in St. Isidorushoeve) is a Dutch politician and former civil servant and educator. As a member of the Labour Party (Partij van de Arbeid) she was an MP between 30 January 2003 and 23 March 2017. She focused on matters of the Dutch defense.


== Life and career ==


=== Career diplomat, 1995–2003 ===
From 1995, Eijsink was a career diplomat at the Ministry of Foreign Affairs. Among other positions, she held the position of Head of the Southern Africa Division of the Sub-Saharan Africa Department.


=== Member of Parliament, 2003–2017 ===
Eijsink was a Member of the Dutch House of Representatives since the 2003 national elections. Since 2013, she served as chairwoman of the Committee on Foreign Affairs. She also was a member of the committees on Defence, European Affairs, Public Expenditure, Foreign Trade and Development Cooperation, Housing and the Central Government Sector, and Kingdom Relations.


== Other activities ==
Netherlands Atlantic Association, Member of the Board of Directors
Association of Active Veterans, Member  of  the  Board  of  Recommendation  of  the
Centre for European Security Studies (CESS), Member  of  the  Board  of  Directors


== References ==
(in Dutch) Parlement.com biography


== External links ==

(in Dutch) House of Representatives biography"
59,"Jkvr. Corinne Elisabeth de Jonge van Ellemeet (born 26 April 1976) is a Dutch politician.
In the parliamentary elections of 2017, she was elected to the House of Representatives for GreenLeft. Previously, she was a temporary member of the House of Representatives of the Netherlands for GreenLeft between 18 November 2014 and 9 March 2015, when she replaced Linda Voortman who went on maternity leave.


== Early life and education ==
Ellemeet is a member of the noble family De Jonge van Ellemeet and as such bears the nobility predicate ""Jonkvrouw"". She is related to the Brandt Corstius family through her mother; her mother is a first cousin of author and linguist Hugo Brandt Corstius  (1935-2014).
In her early youth Ellemeet lived on Bonaire. Thereafter she lived most of her childhood in Wassenaar. Here she attended the highschool Rijnlands Lyceum.
De Jonge van Ellemeet won a Dutch scholarship to complete her secondary education at the United World College of the Adriatic in Italy between 1993 and 1995. She subsequently studied at the University of Amsterdam between 1995 and 2000, where she obtained an MA degree in history with a focus on recent and most recent history. In her final year she also studied American studies at Smith College.


== Career ==
From 2002 until 2006 she worked for the Ministry of Health, Welfare and Sport. In 2006 she started a three-year period as an adjunct director of an economical programme-agency. In 2011 she became adjunct director of the cultural company Westergasfabriek, she was in this position until March 2014. At that time she became network director of the Natuur- en milieufederaties.Between 18 November 2014 and 9 March 2015 she was the temporary replacement of Linda Voortman of GreenLeft in the House of Representatives of the Netherlands, Voortman went on maternity leave. In the parliamentary elections of 2012 Ellemeet had occupied number nine of the GreenLeft party list. As the party conquered four seats she was not elected. Three persons higher on the list than Ellemeet (Rik Grashoff, Arjan El Fassed and Niels van den Berge) declined to take up the temporary seat of Voortman.In the parliamentary elections of 2017, she was elected to the House of Representatives for GreenLeft. She took office on 23 March 2017.


== References ==


== External links ==

(in Dutch) Drs. C.E. (Corinne) Ellemeet, Parlement.com"
60,"Ingrid Katharina van Engelshoven (born 12 July 1966) is a Dutch politician who served as Minister of Education, Culture and Science in the Third Rutte cabinet from 26 October 2017 until 10 January 2022.A member of Democrats 66 (D66) party, she was the party chairwoman from 12 May 2007 until 9 March 2013; before her election to the House of Representatives in 2017, she had been an alderwoman in The Hague, from 26 June 2014 to 16 February 2017. Van Engelshoven studied political science at Radboud University Nijmegen and law at Leiden University. On 26 October 2017, she was appointed as Minister for Education, Culture and Science in Mark Rutte's third cabinet, the first member of her party to hold the position.


== Feminism ==
According to Van Engelshoven, there are too many ""white men"" working at colleges and universities in the Netherlands. She has claimed that this leads to ""nasty incidents involving intimidation of female employees"". She has qualified the decision of the TU Eindhoven to no longer accept men for new vacancies as ""courageous"". The Dutch Institute for Human Rights later ruled that this decision violates Dutch equality laws.


== References ==


== External links ==

Official(in Dutch) Mr.Drs. I.K. (Ingrid) van Engelshoven Parlement & Politiek"
61,"Eva Maria van Esch (born 12 May 1986 in Rossum) is a Dutch politician, currently serving as a Member of Parliament for the Party for the Animals (Partij voor de Dieren, PvdD). She was appointed on 9 October 2019, taking the seat of outgoing party leader Marianne Thieme. She previously served as the party's faction leader in the Utrecht City Council.


== Political positions ==
Van Esch proposes that dogs should be allowed into hospitals to visit their owners’ deathbeds. They should also be permitted into funeral homes to say a last goodbye. She favours tighter regulations for wood-burning.


== References ==


== External links ==
E.M. (Eva) van Esch, Parlement.com"
62,"Kathleen Gertrud Ferrier (born 8 March 1957) is a former Dutch politician of Surinamese descent and development aid worker. She served as a member of parliament of Netherlands representing the party Christian Democratic Appeal (Christen-Democratisch Appèl) from 2002 to 2012.


== Early life and education ==
Ferrier was born in Paramaribo in Suriname when it was a constituent country of the Kingdom of the Netherlands. She is a daughter of the first President of Suriname Johan Ferrier and a half-sister of Surinamese novelist Cynthia McLeod. Ferrier studied Spanish language and Spanish literature (with a specialization in modern Spanish American literature), Portuguese language and also development aid at Leiden University. She completed her masters' thesis on the Cuban poet Nicolás Guillén.She is a member of the Protestant Church in the Netherlands (PKN).


== Career ==
While Ferrier was an MP from 23 May 2002 to 19 September 2012, she focused on matters of development aid, education, public health, welfare and sports. In 2017, Ferrier joined Asian University for Women (AUW) as an honorary visiting professor.


== Decorations ==
Knight of the Order of Orange-Nassau (2012).


== References =="
63,"Catharina Elisabeth Godefrida ""Karien"" van Gennip  (born 3 October 1968) is a Dutch businesswoman and politician who has served as Minister of Social Affairs and Employment in the Fourth Rutte cabinet since 10 January 2022. She is a member of the Christian Democratic Appeal (CDA).
A native of Leidschendam, Karien van Gennip worked at McKinsey & Company and the Netherlands Authority for the Financial Markets until she entered politics when she was appointed State Secretary for Economic Affairs in 2003 under Jan Peter Balkenende's second cabinet, a position she retained under his third cabinet until 2007. In the 2006 general election, she was elected to the House of Representatives. She resigned in 2008 to continue her business career at ING until her return to politics in 2022.


== Early life and education ==
Karien van Gennip is the daughter of Jos van Gennip (born 1939), who was elected to the Senate from 1991 to 2007 as a Christian Democrat. She studied applied physics at Delft University of Technology and obtained an MBA at INSEAD Fontainebleau.


== Early career ==
Van Gennip worked at McKinsey & Company in Amsterdam and San Francisco, and as project leader reorganisation at the Netherlands Authority for the Financial Markets.


== Political career ==
From 2003 to 2007 Van Gennip was State Secretary of Economic Affairs in the second and third Balkenende cabinet, and from 2006 to 2008 she was a member of the House of Representatives.
About her maternity leave during her position as a State Secretary, Van Gennip wrote a column in women's magazine Margriet.
Van Gennip is also a notable member of Young Global Leaders, created by Klaus Schwab, Founder and Executive Chairman of the World Economic Forum.


== Return to the private sector ==
In 2008 Van Gennip was appointed Director European & International Affairs for ING Group. She left ING in 2020.In 2017, Van Gennip was elected as Vice-Chair of the International Chamber of Commerce (ICC), the first time a woman has ever held this position.From 2020 to 2022, Van Gennip worked as CEO of Coöperatie VGZ, one of the largest health care insurance companies in the Netherlands.


== Other activities ==
TomTom, Member of the Supervisory Board (2021–2022)


== References ==


== Sources ==

(in Dutch) Parlement.com biography"
64,"Wilhelmina ""Ineke"" van Gent  (born 21 June 1957) is a Dutch politician serving as Mayor of Schiermonnikoog since 2017. A member of GroenLinks, she was a member of the House of Representatives from 1998 to 2012. She focused on matters of employment, social work, day care, emancipation, public transport and Kingdom relations.


== Biography ==
Van Gent attended both mavo and havo in Arnhem and attended the Social Academy. During and after her studies Van Gent worked as a check out clerk, cleaning lady and baby sitter and was active in the youth wing of the Pacifist Socialist Party, the PSJG. Between 1982 and 1985 she worked for the Groningen Housing agency as social advisor. Between 1985 and 1994 she was a member of the Groningen municipal council, first for the Pacifist Socialist Party (PSP) and from 1991 for GroenLinks into which the PSP had merged. From 1990 she was party group chairwoman. During this period was member of the party council of the PSP and GroenLinks. In 1993 she was a candidate for lijsttrekker for the national list, but she failed to enter the second round of voting. Van Gent worked as the North Netherlands-coordinator of the FNV labour union between 1994 and 1998, when she was elected to the House of Representatives.
Van Gent focuses on two major themes: solidarity, including housing, social policy, employment, regional and economic policy, and durability, including agriculture, nature and animal rights. Van Gent has voted against the GreenLeft parliamentary party on several important issues: she voted against the marriage of Willem-Alexander, Prince of Orange and Máxima Zorreguieta, because she is a republican and she spoke out against GreenLeft's support for the invasion of Afghanistan. Van Gent initiated several legislative programs, concerning legal protection for whistle blowers, housing subsidies for students and constitutional protection of animal welfare. She has criticized lavish parties for departing politicians by saying ""you can knock a zero off the price tag for most of them."" She was opposed to a reduction in benefits to Turkish and Moroccan parents. She has criticized poor railway performance; she said ""They are ‘ready for winter’, except when it snows.""


== References ==


== External links ==
(in Dutch) Parlement.com biography"
65,"Lucille Andrea George-Wout (born 26 February 1950) is a Curaçaoan politician currently serving as the second governor of Curaçao since 4 November 2013.


== Political career ==
George-Wout was a member of parliament for the Partido MAN in the Island Council of Curaçao in the early 1990s. As a politician for the Party for the Restructured Antilles (PAR), she was speaker of the Parliament of the Netherlands Antilles from 1994 to 1998. She also served as minister for work and social affairs of the Netherlands Antilles for the same party between 1999 and 2001.On 1 November 2013 Ronald Plasterk, minister of the interior and kingdom relations of the Netherlands, nominated George-Wout in the Council of Ministers of the Kingdom of the Netherlands, with her appointment commencing on 4 November 2013. She was sworn in by King Willem-Alexander of the Netherlands on the same day, becoming the second governor of Curaçao. George-Wout had to formally accept the office in a solemn session of the Estates of Curaçao. By acceding to the function of governor of Curaçao, George-Wout replaced Frits Goedgedrag, who left the office in November 2012 because of health problems. His functions had been temporarily performed by acting governor Adèle van der Pluijm-Vrede.


== Personal life ==
Lucille George-Wout is married to Herman George.


== References =="
66,"Karen Gerbrands (Dutch pronunciation: [ˈkaːrən ˈɣɛrbrɑnts]; born 29 August 1967) is a Dutch politician and former nurse. Representing the Party for Freedom, she has been a member of municipal council of The Hague since 27 March 2014 and was a member of the House of Representatives between 23 March 2017 and 12 December 2018.


== Early life and career ==
Karen Gerbrands was born on 29 August 1967 in The Hague.She worked as a nurse in hospitals, home care, prison, and nursing homes.


== Politics ==
Gerbrands was a political aid for the Party for Freedom in the House of Representatives from 2009 to June 2010.Representing the Party for Freedom, she was a member of the municipal council of The Hague from 11 March 2010 to 17 June 2010 and a member of the House of Representatives from 17 June 2010 to 19 September 2012, where she focused on matters of health care policy and food safety.She has been a member of municipal council of The Hague again since 27 March 2014. She temporarily was a member of the House of Representatives from 13 January 2015 to 5 May 2015, when she replaced Fleur Agema who was on pregnancy leave. She has been a member of the House of Representatives again since 23 March 2017.


== Personal life ==
Gerbrands lives in The Hague.


== References =="
67,"Sharon Maria Jacoba Gerarda Gesthuizen (born 23 January 1976 in Nijmegen) is a Dutch politician and former businesswoman and trade unionist. As a member of the Socialist Party (Socialistische Partij) she was an MP between 30 November 2006 and 23 March 2017. She focused on matters of economic affairs, asylum and immigration policy, and judiciary.
From April till December 2006 she was a member of the municipal council of Haarlem.In 2018 she left the Socialist Party in favor of GreenLeft because she didn't agree with the party's stance on migration.Gesthuizen grew up in Millingen aan de Rijn and studied art at the Artez Institute of the Arts in Arnhem. From 2002 to 2003 she was a member of the Dutch Student Union (LSVb).


== References ==


== External links ==

(in Dutch) House of Representatives biography"
68,"Lia Rosita van Gijlswijk  (born 11 February 1974, Noordwijkerhout) is a Dutch politician of the Socialist Party (SP). She was an MP from 2006 to 2008; she was succeeded by Farshad Bashir. From 1999 to 2006, she was a member of the municipal council of Groningen; since 2008, she has again been a councillor of this municipality. In 2007, she was appointed SP treasurer.


== References ==
(in Dutch) Parlement.com biography"
69,"Lisa Mianti van Ginneken (pronounced [ˈlisaː van ˈɣɪnəkə(n)]; born 28 June 1972) is a Dutch politician of the social liberal party Democrats 66 (D66). She worked as a software developer and later gave organizational trainings. She started serving as chair of the organization Transvisie in 2017 and became a member of parliament after the 2021 general election. Van Ginneken is the first transgender person to be elected into the Dutch House of Representatives, where she is her party's spokesperson for IT, privacy, family law, and mobility.


== Early life and career ==
Van Ginneken was born and raised in Oosterhout, North Brabant with her two older sisters, and her father was an electrician. She attended its secondary school Mgr. Frencken College at havo level for seven years. While a teenager, she developed games for the Commodore 64 to earn some extra money. Between 1991 and 1995, she studied business informatics at the West-Brabant University of Applied Sciences. Van Ginneken started her career as a software developer at TAS Groep and became a manager and consultant at Inter Access Cens in 1997. She subsequently worked for Verdonck Klooster & Associates as a senior consultant in the years 2000–2006. Van Ginneken founded her own business, Grip op ICT, in the latter year, working as a consultant, coach, and trainer. She owned another company, cnxy, where she served as an organizational change manager, coach, and trainer starting in 2014.In October 2017, Van Ginneken became chair of Transvisie, an advocacy group that represents the interests of transgender persons in the Netherlands, beside her job. She had served there as a coordinator since 2016 and had also been a board member for about half a year. Van Ginneken also became a member of the advisory board of the Netherlands Institute for Human Rights in October 2019.


== Politics ==
In the 2021 Dutch general election, she was elected into the House of Representatives. She was the 22nd candidate on D66's party list and received 10,969 preference votes. Van Ginneken had decided to run for office because of comments by Thierry Baudet, the leader of the conservative and populist party Forum for Democracy, during the campaign for the 2019 provincial elections. She campaigned on giving transgender and intersex people more say in their medical procedures and on limiting the power of technology corporations.Van Ginneken was sworn into the House on 31 March 2021 as the first transgender member in its history. She simultaneously left Transvisie and the Netherlands Institute for Human Rights. Van Ginneken was D66's spokesperson for ICT, digital government, intelligence agencies, privacy, family law, identity, roads, mobility, railways, and public transport. She is a member of the Committees for Agriculture, Nature and Food Quality; for Digital Affairs; for Economic Affairs and Climate Policy; for Foreign Trade and Development Cooperation; for Infrastructure and Water Management; for the Interior; and for Justice and Security as well as of the Benelux Parliament and the Building Advice Committee, which advises on the renovation of the Binnenhof. In an interview, she argued for investing more in the European technology industry, calling the continent's technological dependency on the United States and China a threat to privacy protection. She filed an amendment to the Transgender Act in late 2021, which would make it possible for non-binary persons to have an ""X"" in their government ID as their gender designation without the intervention of a judge. The Council of State advised negatively on the amendment for legal reasons, and Van Ginneken subsequently drafted a bill instead. She also defended a revised Transgender Act that was proposed by the fourth Rutte cabinet and that would remove the requirement for a statement by a psychologist or psychiatrist to change one's legal gender. Van Ginneken said that the barrier leaves the impression that transgender people are not able to make this decision by themselves and that its removal would aid in self-development. She discarded worries about men changing their gender to enter women's changing rooms, noting that passports are not checked at the door.She received the 2021 Pride Award in the category Well-known LGBTI+ Hero. The chair of the jury, Cornald Maas, called the fact that she is the House's first female transgender member ""important and historic"". Van Ginneken announced in November 2022 that she would leave social media platform Twitter, as healthy debate was being undermined by hateful comments according to her.


== Personal life ==
Van Ginneken is divorced and has a son. She moved to Amsterdam shortly after her divorce and has lived there since. Van Ginneken has also resided in Breda and Zoetermeer. She is transgender, and her transition to a woman started in 2014. She underwent sex reassignment surgery in Thailand in June 2016.Van Ginneken is an actress and stage manager in amateur theater.


== Electoral history ==


== References ==


== External links ==
Personal website Archived 14 April 2021 at the Wayback Machine (in Dutch)"
70,"Stieneke Jannieta Femmelien van der Graaf (born 7 October 1984) is a Dutch politician and jurist who since 2022 has served as a member of the House of Representatives for the Christian Union (CU). She previously held a seat in the House from 2017 to 2021, with a brief interruption in 2019, when she was replaced by Nico Drost during her maternity leave. She started her political career in 2007 as party leader in the Provincial Council of Groningen.


== Electoral history ==


== Notes ==


== References ==


== External links ==
(in Dutch) Parlement.com biography"
71,"Fleur Quirine Gräper-van Koolwijk (born 23 December 1974) is a Dutch politician of the Democrats 66 (D66), who has been serving as State Secretary for Culture and Media since 12 January 2024.


== Biography ==
Gräper was born in 1974 in Leiden, and she studied history. She served on the Provincial Council of Groningen, including as parliamentary leader, and she first ran for the House of Representatives in the 2010 general election as D66's eighteenth candidate. She was not elected. Gräper became the party's chairperson in 2013, and she stepped down in 2015 to join the Provincial Executive of Groningen. As a member of the latter, she was involved in debates over the southern part of Groningen's ring road. Gräper left the provincial executive in July 2023.She was appointed State Secretary for Culture and Media on 12 January 2024 as part of the demissionary fourth Rutte cabinet. Gunay Uslu had resigned in December 2023 to become CEO of Corendon and had been succeeded by Steven van Weyenberg. However, Van Weyenberg switched to the position of Minister of Finance the following month, leaving the state secretarial vacancy for Gräper to fill.


== Personal life ==
Gräper is married and has two children.


== Electoral history ==


== Notes ==


== References =="
72,"Laetitia Juliëtte Griffith (born 1 November 1965) is a retired Surinamese–born Dutch politician of the People's Party for Freedom and Democracy (VVD) and jurist.


== Career ==
Born in Paramaribo, Suriname, Griffith moved to the Netherlands in 1987 to study law. She graduated in 1992 from the VU University Amsterdam. In 1993 she started work at the Ministry of Justice.
In 2000 Griffith joined the People's Party for Freedom and Democracy after being advised to do so by Minister Benk Korthals. After the fall of the First Balkenende cabinet she became a member of the House of Representatives. On 16 May 2005 she became an alderman in the Amsterdam municipal council.
On 19 May 2006 it was announced that Griffith would succeed Ayaan Hirsi Ali as parliamentarian. On 15 March 2010 she announced her retreat from politics. In 2012 she became a member of the Council of State.


== Decorations ==


== References ==


== External links ==

Official(in Dutch) Mr. L.J. (Laetitia) Griffith Parlement & Politiek"
73,"Melissa Gumbs (born 4 September 1983) is a Sint Maarten politician and has been a member of the Parliament of Sint Maarten since 2020.


== Background ==
Melissa Gumbs is the daughter of Marcel Gumbs, former politician and the 2nd Prime Minister of Sint Maarten. Gumbs grew up in Sint Maarten. At the end of 2006, she obtained a master's degree in international business administration from St. Thomas University. After moving to the Netherlands, Gumbs worked at TMF Group from 2010 to 2015 as a market research analyst. During this period she was co-founder and chairman of Unified Sint Maarten Connection (USC), a youth organization that aimed to connect St. Maarteners in the Netherlands.After moving back to Sint Maarten, Gumbs co-founded the youth party Party for Progress (PFP) in 2019 and has been party leader ever since. In the 2020 elections, she received 559 votes, equivalent to 39.7% of all votes cast for PFP. On 10 February 2020, she took office as a member of parliament and group leader on behalf of the PFP.


== References =="
74,"Sultan Günal-Gezer (born 1 May 1961) is a Dutch politician of Turkish descent. As a member of the Labour Party (Partij van de Arbeid) she was a member of the House of Representatives between 8 November 2012 and 23 March 2017. Previously she was an alderman of Uden from 2006 to 2012 and a member of the municipal council of the same municipality from 2002 to 2006.


== References ==


== External links ==
 Media related to Sultan Günal-Gezer at Wikimedia Commons
(in Dutch) Sultan Günal-Gezer at the website of the Labour Party
(in Dutch) Sultan Günal-Gezer at the website of the House of Representatives"
