,articles
60,"Malgorzata Gryniewicz, also known as Eleonora Gryniewicz (born on 8 December 1985 in Łódź) is a Polish film director of feature and documentary films, journalist, and casting director. The owner of film and advertising agency Hollylodz Stars HS, in 2001-2012 co-owner of Skysoundtrackstudio in Stockholm.The daughter of the famous Polish sculptor Wojciech Gryniewicz. At the beginning she wanted to study acting in National Film School in Łódź, later she chose to study direction of a film. In years 2002-2008 she studied direction of a film in The Faculty of The Film and Television Pictures Realization and Photography in the Higher School of Art and Projecting in Lodz.In 2008 she was awarded the Honourable of the Dean for M.A. thesis film. She finished film production in Kulturama in Stockholm. She was the prizewinner of films awards in the country and abroad. 
When she was 26, she moved to Stockholm to do what she loves- to work in films and television productions. She worked for Swedish TV stations: Sveriges Television, TV3, TV4, TV6 in production of the reality-show ""Waterwörld"",series Solsidan directed by Felix Herngren, in the television programmes ""69 saker du vill veta om sex"", satirical programmes: ""Cirkus Möller"" i ""Bläsningen"". She worked in film sets: Millennium series of the film -Men who hate women on the base of the criminal novels of the Swedish writer Stiega Larssona. In Poland she had her journalist training period in the News TV station - TVN 24, then in 2010 she started a cooperation as an investigative journalist at TVN station. As a film producer of the Skysoundtrackstudio.
Małgorzata Gryniewicz with a piece of work ""Danddys with money"" reached the top of the Swedish music plebiscite METRO ON STAGE.Gryniewicz graduated from the Film School in Łódź. She began her career working for TVN (Polish National Television).She is the daughter of the artist Wojciech Gryniewicz.


== Politics ==
She is a Polish politician, candidate for the European Parliament for Europa Plus (Poland)
Career in politics:

2012–present: Democratic Party – demokraci.pl - secretary, Łódź Voivodeship.
25.05.2014 -European Parliament -candidate for the European Parliament for Europa Plus (Poland)
16.11.2014 -Civic Platform-Local election in Łódź-candidate
25.10.2015-United Left - 2015 Polish parliamentary election-candidate


== Movie awards ==
2010:""director's best dokument"" at Film Festiva in Rychnov nad Kněžnou (for ""Treasures Ani K"", ""Skarby Ani K"")
2009:""director's best dokument"" at Film Festival ""OFF jak gorąco"" in Łódź (for ""Treasures Ani K"", ""Skarby Ani K"")
2009:""director's best dokument"" at Film Festival ""KAN"" in Wrocław (for ""Treasures Ani K"", ""Skarby Ani K"")
2009:""director's best dokument"" at Film Festival ""Filmowa Góra"" in Zielona Góra (for ""Treasures Ani K"", ""Skarby Ani K"")
2009:""director's best dokument"" at Film Festival in Lądek-Zdrój (for ""Treasures Ani K"", ""Skarby Ani K"")
2009:""director's best dokument"" at Film Festival ""SOFFA"" in Olsztyn (for ""Treasures Ani K"", ""Skarby Ani K"")
2009:""director's best dokument"" at Film Festival ""POL-8"" in Polanica-Zdrój (for ""Treasures Ani K"", ""Skarby Ani K"").
2009:""director's best dokument"" at Film Festival ""Złote Mrówkojady"" in Lublin (for ""Treasures Ani K"", ""Skarby Ani K"")
2009: award at Media TV Plus (for ""Treasures Ani K"", ""Skarby Ani K"").
2009: award at Film Festival ""Solanin"" in Nowa Sól (for ""Treasures Ani K"", ""Skarby Ani K"")
2008: award at Film Festival ""GOFFR"" in Gliwice (for ""Treasures Ani K"", ""Skarby Ani K"")
2008: award at Film Festival Mediów Człowiek w Zagrożeniu in Łódź (for ""Treasures Ani K"", ""Skarby Ani K"")
2007: award at Film Festiva Onet.pl and Kino Polska (for ""Älgar i tomteland"",""Łosie w krainie krasnali"")
2006: ""director's best dokument"" at Film Festival in Prague (for ""One way trip"")


== Music Producer ==
Skysoundtrack (music producer Malgorzata Gryniewicz, Slawomir Rynkiewicz) in 2011 with ""Danddys with money"" came to the final in the Swedish music poll METRO ON STAGE


== References =="
61,"Hanna Stefania Gucwińska (25 May 1932 – 12 November 2023) was a Polish zootechnician and politician. A member of the Labour Union, she served in the Sejm from 2001 to 2005.Gucwińska died in Kraków on 12 November 2023, at the age of 91.


== References =="
62,"Alina Gut, née Suska (born 10 February 1938) is a Polish politician. She was elected to Sejm on 25 September 2005, getting 8455 votes in 6 Lublin district as a candidate from the Samoobrona Rzeczpospolitej Polskiej list.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Alina Gut - parliamentary page – includes declarations of interest, voting record, and transcripts of speeches."
63,"Teresa Hałas (born 13 April 1953) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Chełm. She previously also served in the 8th term of the Sejm (2015–2019).


== References =="
64,"Katarzyna Hall (née Kończa) (Polish pronunciation: [kataˈʐɨna ˈxal]), (born 15 March 1957 in Gdańsk) is a Polish teacher, educational and social activist, and local government clerk. She was the Minister of National Education of the Republic of Poland from 2007 to 2011. In 2008, she invited Ivan Shyla to continue his education in Poland when he was kept from sitting for his final exam by Belarusian authorities.


== References =="
65,"Iwona Hartwich (née Zielińska; born 6 September 1970) is a Polish disability rights activist and politician. A key organiser of the 2014 and 2018 Polish disability protests, Hartwich was elected to the Sejm in 2019, representing constituency no. 5 in Toruń.


== Personal life ==
Hartwich is from Toruń. After training as a salesperson at the School of Economics in Toruń, she married and had two children. Her eldest son Jakub (born 1994) has cerebral palsy and uses a wheelchair. Following his birth, Hartwich was unable to return to work and cared for Jakub. Jakub has taken part in protests with his mother.


== Disability rights activism ==
In 2008, Hartwich started posting on the online forum Razem Możemy Więcej (English: ""together we can do more""), in which parents and carers of disabled children could seek support. Many posts were around the low amount of złoty paid to support carers; Hartwich herself was unable to receive the benefit due to her earning 50 zł (£9) over the maximum threshold. With other members of the forum, in 2009 Hartwich organised a protest outside the Warsaw offices of the then-Prime Minister, Donald Tusk, with the slogan ""samą miłością dzieci nie nakarmimy"" (""we can't feed our children with love""). Tusk subsequently raised the carer payments by 100 zł and abolished the income criteria.Hartwich subsequently founded Mam Przyszłość (""I have a future""), an organisation aimed at supporting disabled people and their carers, in response to her belief that the Polish government was not taking carers' concerns seriously. In 2011, she led protests outside the offices of Tusk and Bartosz Arłukowicz, the Minister of Health. She subsequently met with Jacek Kwiatkowski and Ewa Kopacz, and subsequently a law was passed increasing carer payments to 820 zł.In March and April 2014, Hartwich led 17 days of continual sit-in protests of the Sejm, during which time she called for an increase in state payments made to carers; she stated she was inspired to do so after Tusk went back on promises he had made about maintaining the level of payments in line with inflation. She declined Tusk's initial offer of raising carer payments to match minimum wage over a period of several years; the protest ended when the government agreed to make the match immediately.In April and May 2018, Hartwich led 40 days of sit-in protests, calling on the social pension to be raised; this was ultimately implemented by the government, alongside the introduction of an allowance for adults with disabilities unable to live independently. Following this protest, Hartwich was issued with a ban from entering the Sejm until 2020.


== Political career ==
In 2019, Hartwich was selected as a list candidate for the Civic Coalition for constituency no. 5 in Toruń. After being placed seventh in the list, Hartwich threatened to withdraw her candidacy; following talks with Grzegorz Schetyna, she was placed third on the list. She was ultimately elected to the Sejm in the 2019 parliamentary election, receiving 10,865 votes.


== References =="
66,"Paulina Hennig-Kloska (born 5 October 1977) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Konin for the Poland 2050 party. She previously also served in the 8th term of the Sejm (2015–2019).
Following the 2023 election, Hennig-Kloska was appointed as Minister of Climate and Environment in the third cabinet of Donald Tusk.


== References =="
67,"Jolanta Emilia Hibner (born 26 January 1951 in Ząbki) is a Polish politician. 
She was elected to the Sejm on 25 September 2005, getting 3512 votes in 19 Warsaw district as a candidate from the Civic Platform list. She was re-elected on 21 October 2007.
In the 2009 European Parliament election Jolanta Hibner was elected Member of European Parliament from Masovian Voivodeship constituency.
In the 2023 Polish parliamentary election Jolanta Hibner was elected to the Senate of Poland from District 40.


== See also ==
Members of Polish Sejm 2005-2007
Members of Polish Sejm 2007-2011


== External links ==
Jolanta Hibner - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches.
Jolanta Hibner - private website"
68,"Danuta Hojarska, née Gąsiorek (born 2 January 1960 in Malbork) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 10155 votes in 25 Gdańsk district as a candidate from Samoobrona Rzeczpospolitej Polskiej list.
She was also a member of Sejm 2001-2005.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Danuta Hojarska - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
69,"Klaudia Krystyna Jachira (born 31 May 1988) is a Polish politician, actress, comedian and YouTuber. She is a member of the Sejm (10th term) since 2019.


== Biography ==


=== As actress and comedian ===
In 2008, Jachira graduated from the ""L'Art Studio"" Post-secondary School of Acting in Krakow, and in 2013 she graduated from the Puppetry Department in Wrocław of the AST National Academy of Theatre Arts in Kraków. She has appeared in individual episodes of various TV series, e.g. Na Wspólnej, Przyjaciółki, Pierwsza miłość.Since 2015, she has been running the channel on the YouTube platform, posting satirical and journalistic recordings. In published materials, she criticized among others the actions of Law and Justice and the president of this party Jarosław Kaczyński, as well as part of the Catholic clergy. Her recordings and public appearances (including during the election campaign in 2019) have often been described as controversial. She is an atheist.


=== Political career ===
In 2015, Jachira ran unsuccessfully in parliamentary elections to the Sejm from sixth place on the list of Nowoczesna Ryszard Petru in Wrocław, winning 629 votes.
In the parliamentary election in 2019, she was elected as a member of the Sejm of the 9th term from the list of the Civic Coalition. In March 2023 she joined the Polish Greens. In the parliamentary election in the same year she was reelected to the Sejm with 9,172 votes.


== See also ==
Politics of Poland


== References ==


== External links ==
Klaudia Jachira on Instagram"
70,"Elżbieta Renata Jakubiak (born 17 March 1966) is a Polish politician, sports and tourism minister in the government of Jaroslaw Kaczynski, was head of the Polish President's Cabinet with the rank of secretary of state, and deputy to the Sejm sixth term of office.


== Biography ==
Jakubiak was born in 1966 in Zatory, Poland, the daughter of Bronislaw Dabrowski and Krystyna. She graduated from the School of Special Education in Warsaw in 1991.
In 1990-1992, she worked in educational and Social Society in Warsaw, then to 1998 in the Chancellery of the Sejm, where she was the Vice-Marshals secretary Jack Kurczewski, Olga Krzyżanowska and John King. In 1998-2002 she served as Director of the Office of the Director-General of the Office for War Veterans and Repressed Persons. Since 2002, she has worked as director of the Office of the President of Warsaw.
Between 23 December 2005 to 23 July 2007 she occupied the position of secretary of state and head of the Polish President's Cabinet. In the period from 23 July 2007 to 16 November 2007 she was the minister of sport and tourism in the government of Jaroslaw Kaczynski.
In the parliamentary elections in 2007, Jakubiak was elected to the Sejm VI mandate from the list of Law and Justice in Siedlce district. She received 33,509 votes, which was the best individual result in this constituency. Later, she unsuccessfully stood for the PiS and the European Parliament elections in 2009 in Warsaw.
She was suspended in the rights of a member by the President of the Law and Justice party Jaroslaw Kaczynski on 8 September 2010. The decision of the Political Law and Justice party has been to exclude her from the party along with Joanna Kluzik-Rostkowska as ""a detriment to the party"". On 16 November 2010, MPs Joanna Kluzik-Rostkowska, Jakubiak and Pawel Poncyljusz, and MEPs Adam Bielan and Michał Kamiński formed a new political group, Poland Comes First (Polska jest Najważniejsza).


== Personal life ==
Jakubiak is married and has three children: twins, Joan and Thomas and daughter, Susanna.


== Honours ==
Portuguese Grand Cross of the Order of Merit: 2008


== References =="
